,latitude,longitude,id,addr:housenumber,addr:street
6783,51.9794204,4.3451137,2595130964,72,Jordaniëstraat
6784,51.9846795,4.3568063,2595130965,72,Koekamp
6785,51.9837403,4.3489878,2595130966,72,Latijns-Amerikalaan
6786,51.9818639,4.3600559,2595130967,72,Lepelaarstraat
6787,51.9815365,4.3580818,2595130968,72,Meerkoetlaan
6788,51.9786088,4.3446771,2595130969,72,Omanstraat
6789,51.9811821,4.3624630,2595130970,72,Pelikaansingel
6790,51.9826827,4.3651264,2595130971,72,Roodborstlaan
6791,51.9838947,4.3380834,2595130972,72,Sadatweg
6792,51.9854308,4.3503747,2595130973,72,Sandinoweg
6793,51.9867629,4.3697899,2595130974,72,Schieweg
6794,51.9789722,4.3515389,2595130975,72,Straat van Malakka
6795,51.9850653,4.3554640,2595130976,72,Veulenkamp
6796,51.9873327,4.3613048,2595130977,72,Wezelstraat
6797,51.9807094,4.3383231,2595130978,72,Zambezilaan
6798,51.9790038,4.3519482,2595130979,72A,Straat van Malakka
6799,51.9790310,4.3522253,2595130980,72B,Straat van Malakka
6800,51.9838089,4.3531530,2595130981,73,Argentiniëstraat
6801,51.9813307,4.3434469,2595130982,73,Bikolaan
6802,51.9819621,4.3628191,2595130983,73,Buizerdlaan
6803,51.9787291,4.3381277,2595130984,73,Chinalaan
6804,51.9812052,4.3476115,2595130985,73,Derde Werelddreef
6805,51.9852049,4.3623096,2595130986,73,Edelhertlaan
6806,51.9791157,4.3446204,2595130987,73,Jordaniëstraat
6807,51.9872614,4.3580269,2595130988,73,Kalfjeslaan
6808,51.9847815,4.3583554,2595130989,73,Koekamp
6809,51.9868136,4.3614672,2595130990,73,Kreekrugpad
6810,51.9842803,4.3500747,2595130991,73,Latijns-Amerikalaan
6811,51.9806327,4.3614093,2595130992,73,Lepelaarstraat
6812,51.9817453,4.3606521,2595130993,73,Meerkoetlaan
6813,51.9818690,4.3448160,2595130994,73,Nigeriastraat
6814,51.9811693,4.3623831,2595130995,73,Pelikaansingel
6815,51.9836595,4.3386861,2595130996,73,Sadatweg
6816,51.9857321,4.3509330,2595130997,73,Sandinoweg
6817,51.9854226,4.3709395,2595130998,73,Schieweg
6818,51.9801904,4.3589256,2595130999,73,Steltloperstraat
6819,51.9778969,4.3456169,2595131000,73,Straat van Ormoes
6820,51.9841884,4.3450600,2595131001,73,Suezsingel
6821,51.9821565,4.3639961,2595131002,73,Valkenlaan
6822,51.9844655,4.3648798,2595131003,73,Vinkenlaan
6823,51.9803492,4.3389387,2595131004,73,Zambezilaan
6824,51.9812237,4.3423521,2595131005,73,Zaïrestraat
6825,51.9815173,4.3412142,2595131006,74,Afrikalaan
6826,51.9859901,4.3503012,2595131007,74,Amazoneweg
6827,51.9835187,4.3515146,2595131008,74,Argentiniëstraat
6828,51.9811465,4.3439117,2595131009,74,Bikolaan
6829,51.9865310,4.3563226,2595131010,74,Boerderijstraat
6830,51.9809838,4.3471346,2595131011,74,Derde Werelddreef
6831,51.9834901,4.3458932,2595131012,74,Egyptelaan
6832,51.9804954,4.3494961,2595131014,74,Gandhilaan
6833,51.9846689,4.3567335,2595131016,74,Koekamp
6834,51.9837530,4.3490582,2595131021,74,Latijns-Amerikalaan
6835,51.9818558,4.3599993,2595131027,74,Lepelaarstraat
6836,51.9819069,4.3463154,2595131032,74,Mandelastraat
6837,51.9815244,4.3579969,2595131037,74,Meerkoetlaan
6838,51.9785954,4.3445978,2595131042,74,Omanstraat
6839,51.9811575,4.3623065,2595131047,74,Pelikaansingel
6840,51.9826826,4.3651262,2595131048,74,Roodborstlaan
6841,51.9839789,4.3379397,2595131049,74,Sadatweg
6842,51.9854423,4.3504484,2595131050,74,Sandinoweg
6843,51.9866339,4.3698137,2595131051,74,Schieweg
6844,51.9794213,4.3519669,2595131052,74,Straat van Malakka
6845,51.9849303,4.3553255,2595131053,74,Veulenkamp
6846,51.9873688,4.3613643,2595131054,74,Wezelstraat
6847,51.9806618,4.3383396,2595131055,74,Zambezilaan
6848,51.9838193,4.3532310,2595131056,75,Argentiniëstraat
6849,51.9813309,4.3434468,2595131057,75,Bikolaan
6850,51.9819622,4.3628192,2595131058,75,Buizerdlaan
6851,51.9787976,4.3380966,2595131059,75,Chinalaan
6852,51.9852388,4.3622923,2595131062,75,Edelhertlaan
6853,51.9791033,4.3445503,2595131063,75,Jordaniëstraat
6854,51.9847689,4.3582675,2595131064,75,Koekamp
6855,51.9868137,4.3614674,2595131065,75,Kreekrugpad
6856,51.9842901,4.3501344,2595131070,75,Latijns-Amerikalaan
6857,51.9806325,4.3614094,2595131071,75,Lepelaarstraat
6858,51.9817451,4.3606522,2595131072,75,Meerkoetlaan
6859,51.9818691,4.3448158,2595131073,75,Nigeriastraat
6860,51.9811446,4.3622266,2595131074,75,Pelikaansingel
6861,51.9836472,4.3386138,2595131075,75,Sadatweg
6862,51.9857439,4.3510082,2595131076,75,Sandinoweg
6863,51.9852359,4.3710374,2595131077,75,Schieweg
6864,51.9801902,4.3589257,2595131078,75,Steltloperstraat
6865,51.9778967,4.3456169,2595131079,75,Straat van Ormoes
6866,51.9841801,4.3450125,2595131080,75,Suezsingel
6867,51.9821711,4.3639752,2595131081,75,Valkenlaan
6868,51.9844512,4.3648052,2595131082,75,Vinkenlaan
6869,51.9802953,4.3389606,2595131083,75,Zambezilaan
6870,51.9812236,4.3423522,2595131084,75,Zaïrestraat
6871,51.9815173,4.3412140,2595131085,76,Afrikalaan
6872,51.9860015,4.3503744,2595131086,76,Amazoneweg
6873,51.9834935,4.3515793,2595131088,76,Argentiniëstraat
6874,51.9811463,4.3439118,2595131089,76,Bikolaan
6875,51.9865170,4.3562461,2595131090,76,Boerderijstraat
6876,51.9809837,4.3471347,2595131091,76,Derde Werelddreef
6877,51.9834953,4.3459243,2595131093,76,Egyptelaan
6878,51.9804953,4.3494954,2595131095,76,Gandhilaan
6879,51.9842266,4.3551303,2595131097,76,Koekamp
6880,51.9837647,4.3491314,2595131098,76,Latijns-Amerikalaan
6881,51.9819053,4.3599789,2595131100,76,Lepelaarstraat
6882,51.9818631,4.3463342,2595131101,76,Mandelastraat
6883,51.9815096,4.3579120,2595131102,76,Meerkoetlaan
6884,51.9785829,4.3445200,2595131104,76,Omanstraat
6885,51.9811318,4.3621467,2595131106,76,Pelikaansingel
6886,51.9826825,4.3651261,2595131108,76,Roodborstlaan
6887,51.9854538,4.3505210,2595131111,76,Sandinoweg
6888,51.9863175,4.3691896,2595131114,76,Schieweg
6889,51.9849171,4.3552450,2595131117,76,Veulenkamp
6890,51.9874097,4.3614236,2595131121,76,Wezelstraat
6891,51.9806143,4.3383613,2595131124,76,Zambezilaan
6892,51.9838329,4.3533064,2595131127,77,Argentiniëstraat
6893,51.9813311,4.3434467,2595131133,77,Bikolaan
6894,51.9788743,4.3380653,2595131142,77,Chinalaan
6895,51.9852267,4.3622119,2595131153,77,Edelhertlaan
6896,51.9790926,4.3444784,2595131164,77,Jordaniëstraat
6897,51.9871976,4.3574883,2595131167,77,Kalfjeslaan
6898,51.9847225,4.3582245,2595131170,77,Koekamp
6899,51.9842992,4.3501933,2595131173,77,Latijns-Amerikalaan
6900,51.9806323,4.3614094,2595131174,77,Lepelaarstraat
6901,51.9817449,4.3606522,2595131179,77,Meerkoetlaan
6902,51.9818692,4.3448156,2595131184,77,Nigeriastraat
6903,51.9811180,4.3620702,2595131189,77,Pelikaansingel
6904,51.9836349,4.3385388,2595131196,77,Sadatweg
6905,51.9857557,4.3510834,2595131201,77,Sandinoweg
6906,51.9849133,4.3712377,2595131206,77,Schieweg
6907,51.9801900,4.3589258,2595131209,77,Steltloperstraat
6908,51.9778965,4.3456170,2595131210,77,Straat van Ormoes
6909,51.9842042,4.3450523,2595131212,77,Suezsingel
6910,51.9844710,4.3647937,2595131213,77,Vinkenlaan
6911,51.9802361,4.3389874,2595131214,77,Zambezilaan
6912,51.9812234,4.3423523,2595131216,77,Zaïrestraat
6913,51.9815173,4.3412138,2595131217,78,Afrikalaan
6914,51.9860130,4.3504477,2595131218,78,Amazoneweg
6915,51.9834691,4.3516467,2595131222,78,Argentiniëstraat
6916,51.9811462,4.3439119,2595131224,78,Bikolaan
6917,51.9865048,4.3561542,2595131225,78,Boerderijstraat
6918,51.9809835,4.3471349,2595131226,78,Derde Werelddreef
6919,51.9834723,4.3458982,2595131228,78,Egyptelaan
6920,51.9805047,4.3495588,2595131231,78,Gandhilaan
6921,51.9842126,4.3550548,2595131232,78,Koekamp
6922,51.9837748,4.3492005,2595131233,78,Latijns-Amerikalaan
6923,51.9819571,4.3599609,2595131235,78,Lepelaarstraat
6924,51.9818631,4.3463340,2595131236,78,Mandelastraat
6925,51.9785703,4.3444407,2595131238,78,Omanstraat
6926,51.9811052,4.3619903,2595131239,78,Pelikaansingel
6927,51.9826823,4.3651259,2595131240,78,Roodborstlaan
6928,51.9854654,4.3505959,2595131242,78,Sandinoweg
6929,51.9849055,4.3551694,2595131243,78,Veulenkamp
6930,51.9874459,4.3614830,2595131244,78,Wezelstraat
6931,51.9805241,4.3383975,2595131246,78,Zambezilaan
6932,51.9839087,4.3535004,2595131248,79,Argentiniëstraat
6933,51.9813312,4.3434466,2595131249,79,Bikolaan
6934,51.9818570,4.3628021,2595131250,79,Buizerdlaan
6935,51.9789408,4.3380375,2595131251,79,Chinalaan
6936,51.9851917,4.3622274,2595131254,79,Edelhertlaan
6937,51.9790793,4.3444028,2595131255,79,Jordaniëstraat
6938,51.9871851,4.3574051,2595131257,79,Kalfjeslaan
6939,51.9846762,4.3581842,2595131258,79,Koekamp
6940,51.9842733,4.3502689,2595131260,79,Latijns-Amerikalaan
6941,51.9806321,4.3614095,2595131261,79,Lepelaarstraat
6942,51.9817447,4.3606523,2595131262,79,Meerkoetlaan
6943,51.9818692,4.3448154,2595131268,79,Nigeriastraat
6944,51.9810924,4.3619137,2595131269,79,Pelikaansingel
6945,51.9836243,4.3384639,2595131270,79,Sadatweg
6946,51.9857675,4.3511585,2595131272,79,Sandinoweg
6947,51.9801898,4.3589258,2595131273,79,Steltloperstraat
6948,51.9778963,4.3456170,2595131274,79,Straat van Ormoes
6949,51.9841981,4.3450029,2595131276,79,Suezsingel
6950,51.9821705,4.3634175,2595131277,79,Valkenlaan
6951,51.9844608,4.3647281,2595131278,79,Vinkenlaan
6952,51.9801868,4.3390060,2595131279,79,Zambezilaan
6953,51.9812233,4.3423525,2595131281,79,Zaïrestraat
6954,51.9818650,4.3623016,2595131282,8,Aalscholverring
6955,51.9855973,4.3651737,2595131283,8,Adderhof
6956,51.9818662,4.3648104,2595131285,8,Adelaarsingel
6957,51.9789982,4.3495168,2595131286,8,Adenstraat
6958,51.9832502,4.3410506,2595131288,8,Afrikalaan
6959,51.9817047,4.3669476,2595131289,8,Albatrosstraat
6960,51.9831250,4.3447593,2595131290,8,Algerijestraat
6961,51.9799069,4.3581192,2595131292,8,Alkstraat
6962,51.9854923,4.3478168,2595131293,8,Amazoneweg
6963,51.9873346,4.3683138,2595131295,8,Ampèreweg
6964,51.9809384,4.3438899,2595131296,8,Angolastraat
6965,51.9822098,4.3653577,2595131297,8,Arendlaan
6966,51.9839102,4.3502280,2595131299,8,Argentiniëstraat
6967,51.9829752,4.3437956,2595131300,8,Atlashof
6968,51.9804341,4.3392360,2595131301,8,Bantulaan
6969,51.9867889,4.3715135,2595131303,8,Bellweg
6970,51.9823147,4.3455779,2595131304,8,Ben Bellastraat
6971,51.9804095,4.3456363,2595131305,8,Ben Goerionstraat
6972,51.9791125,4.3503989,2595131307,8,Bengalenstraat
6973,51.9858508,4.3618235,2595131310,8,Beverhof
6974,51.9809426,4.3426408,2595131311,8,Bikolaan
6975,51.9869971,4.3597104,2595131313,8,Boerderijstraat
6976,51.9824192,4.3475563,2595131314,8,Bogotalaan
6977,51.9837164,4.3648944,2595131316,8,Boomkleverstraat
6978,51.9832169,4.3661910,2595131317,8,Bosuilstraat
6979,51.9804272,4.3373029,2595131319,8,Botswanastraat
6980,51.9838135,4.3482094,2595131320,8,Braziliëhof
6981,51.9810976,4.3601942,2595131322,8,Brilduikerhof
6982,51.9841804,4.3524228,2595131323,8,Brionhof
6983,51.9838844,4.3514544,2595131324,8,Buenos Airesstraat
6984,51.9860147,4.3628940,2595131326,8,Bunzinghof
6985,51.9836777,4.3448729,2595131327,8,Cairostraat
6986,51.9847261,4.3514751,2595131328,8,Caracasstraat
6987,51.9786897,4.3388338,2595131330,8,Chinalaan
6988,51.9819992,4.3473396,2595131331,8,Colombiahof
6989,51.9822285,4.3497750,2595131333,8,Cubalaan
6990,51.9834190,4.3430061,2595131334,8,Dakarhof
6991,51.9852842,4.3604531,2595131335,8,Dasstraat
6992,51.9799728,4.3424688,2595131337,8,Decimastraat
6993,51.9875441,4.3722670,2595131338,8,Dynamoweg
6994,51.9862238,4.3653436,2595131339,8,Edelhertlaan
6995,51.9865263,4.3647286,2595131341,8,Eekhoornhof
6996,51.9828189,4.3417243,2595131342,8,Egyptelaan
6997,51.9817632,4.3717992,2595131344,8,Einsteinweg
6998,51.9781679,4.3440592,2595131345,8,Emiratenstraat
6999,51.9863795,4.3714500,2595131347,8,Faradayweg
7000,51.9847060,4.3632923,2595131348,8,Fluiterpad
7001,51.9829665,4.3600779,2595131352,8,Fuutlaan
7002,51.9827169,4.3643127,2595131356,8,Gaaistraat
7003,51.9825533,4.3366076,2595131377,8,Gabonstraat
7004,51.9803356,4.3484770,2595131378,8,Gandhilaan
7005,51.9862336,4.3579257,2595131383,8,Ganzenhof
7006,51.9866526,4.3558094,2595131388,8,Geitenkamp
7007,51.9811853,4.3451090,2595131392,8,Ghanastraat
7008,51.9813527,4.3611049,2595131397,8,Gruttohof
7009,51.9829731,4.3404881,2595131402,8,Guineelaan
7010,51.9826494,4.3504210,2595131408,8,Guévarastraat
7011,51.9850238,4.3611364,2595131415,8,Hagedissingel
7012,51.9820934,4.3488030,2595131419,8,Havannastraat
7013,51.9827354,4.3674891,2595131427,8,Haviksingel
7014,51.9871004,4.3590244,2595131435,8,Hazenlaan
7015,51.9871190,4.3629372,2595131444,8,Hermelijnstraat
7016,51.9797583,4.3408107,2595131454,8,Himalayapad
7017,51.9859510,4.3569287,2595131461,8,Hoenderhof
7018,51.9853736,4.3637323,2595131476,8,Houtduifstraat
7019,51.9842523,4.3485604,2595131492,8,Hélder Câmarastraat
7020,51.9835317,4.3597691,2595131497,8,IJsvogelpad
7021,51.9798723,4.3490350,2595131504,8,Indiastraat
7022,51.9804661,4.3470398,2595131509,8,Israëllaan
7023,51.9822845,4.3450374,2595131515,8,Ivoorkust
7024,51.9823748,4.3663996,2595131521,8,Jagerstraat
7025,51.9796498,4.3423277,2595131527,8,Japanlaan
7026,51.9798421,4.3475566,2595131533,8,Jordaniëstraat
7027,51.9869258,4.3576398,2595131540,8,Kalkoenstraat
7028,51.9835196,4.3556990,2595131546,8,Karekiethof
7029,51.9813896,4.3391100,2595131552,8,Karibastraat
7030,51.9813541,4.3457771,2595131558,8,Kenyattastraat
7031,51.9823581,4.3608376,2595131563,8,Kiekendiefhof
7032,51.9825190,4.3550341,2595131566,8,Kievietstraat
7033,51.9809849,4.3578838,2595131574,8,Kluutring
7034,51.9862298,4.3584681,2595131575,8,Koekamp
7035,51.9863537,4.3597511,2595131577,8,Konijnensingel
7036,51.9841306,4.3651389,2595131578,8,Koolmeesstraat
7037,51.9820039,4.3635848,2595131579,8,Kraaienstraat
7038,51.9860175,4.3656317,2595131582,8,Krekelpad
7039,51.9818115,4.3592355,2595131584,8,Kuifeendhof
7040,51.9816131,4.3566600,2595131585,8,Kwartelstraat
7041,51.9845713,4.3624374,2595131587,8,Kwikstaartweg
7042,51.9846048,4.3501684,2595131588,8,La Pazstraat
7043,51.9834787,4.3478447,2595131590,8,Latijns-Amerikalaan
7044,51.9803538,4.3580372,2595131591,8,Leeuweriklaan
7045,51.9840723,4.3587654,2595131592,8,Lepelaarstraat
7046,51.9807451,4.3371643,2595131593,8,Lesothostraat
7047,51.9783093,4.3449315,2595131595,8,Libanonstraat
7048,51.9824212,4.3402558,2595131597,8,Liberiastraat
7049,51.9831523,4.3454968,2595131598,8,Libiëstraat
7050,51.9821321,4.3365908,2595131599,8,Loméstraat
7051,51.9821396,4.3424489,2595131601,8,Lumumbasingel
7052,51.9815328,4.3399439,2595131602,8,Lusakastraat
7053,51.9801411,4.3368162,2595131603,8,Malawistraat
7054,51.9825517,4.3460108,2595131604,8,Mandelastraat
7055,51.9825817,4.3423022,2595131605,8,Marokkostraat
7056,51.9877471,4.3640142,2595131606,8,Marterstraat
7057,51.9780445,4.3431737,2595131607,8,Medinastraat
7058,51.9819840,4.3606475,2595131608,8,Meerkoetlaan
7059,51.9826323,4.3477579,2595131609,8,Mexicohof
7060,51.9862148,4.3642918,2595131611,8,Moufflonlaan
7061,51.9848078,4.3642746,2595131615,8,Nachtegaallaan
7062,51.9797366,4.3375809,2595131644,8,Namibiëstraat
7063,51.9809877,4.3446158,2595131649,8,Nasserstraat
7064,51.9835416,4.3438009,2595131654,8,Nijlhof
7065,51.9792942,4.3502256,2595131659,8,Oe Thantstraat
7066,51.9791250,4.3478627,2595131665,8,Omanstraat
7067,51.9815628,4.3572812,2595131669,8,Ooievaarstraat
7068,51.9851925,4.3520638,2595131670,8,Orinocostraat
7069,51.9869918,4.3624775,2595131672,8,Otterlaan
7070,51.9837969,4.3584965,2595131674,8,Pijlstaartpad
7071,51.9805228,4.3566235,2595131675,8,Plevierhof
7072,51.9870967,4.3584468,2595131676,8,Ponyhof
7073,51.9827452,4.3429567,2595131678,8,Rabatstraat
7074,51.9857788,4.3611149,2595131679,8,Reeweg
7075,51.9832539,4.3576571,2595131681,8,Reigerstraat
7076,51.9834919,4.3577052,2595131682,8,Rietgorsstraat
7077,51.9831101,4.3565658,2595131683,8,Rietzangerstraat
7078,51.9821233,4.3582900,2595131686,8,Roerdomphof
7079,51.9840666,4.3641281,2595131691,8,Roodborstlaan
7080,51.9914316,4.3725867,2595131695,8,Ruivenstraat
7081,51.9827623,4.3434192,2595131697,8,Saharapad
7082,51.9850537,4.3479623,2595131698,8,Sandinoweg
7083,51.9850561,4.3575202,2595131700,8,Schapenpad
7084,51.9828116,4.3571055,2595131701,8,Scholeksterpad
7085,51.9832938,4.3422180,2595131702,8,Senegalhof
7086,51.9850073,4.3651623,2595131704,8,Sijsjespad
7087,51.9822968,4.3620698,2595131705,8,Slechtvalkhof
7088,51.9813170,4.3373488,2595131706,8,Sowetostraat
7089,51.9839443,4.3631412,2595131708,8,Spechtstraat
7090,51.9829296,4.3636912,2595131710,8,Sperwersingel
7091,51.9784772,4.3491809,2595131711,8,Straat van Malakka
7092,51.9785195,4.3480778,2595131715,8,Straat van Ormoes
7093,51.9809695,4.3593645,2595131717,8,Talinghof
7094,51.9792530,4.3398663,2595131718,8,Tibetstraat
7095,51.9818764,4.3428157,2595131720,8,Togostraat
7096,51.9831854,4.3462082,2595131721,8,Tripolipad
7097,51.9840063,4.3595955,2595131722,8,Tureluurpad
7098,51.9821809,4.3386436,2595131724,8,Tutustraat
7099,51.9833751,4.3671437,2595131725,8,Uilensingel
7100,51.9829584,4.3669054,2595131727,8,Valkenlaan
7101,51.9848433,4.3530529,2595131728,8,Venezuelastraat
7102,51.9854998,4.3582078,2595131729,8,Veulenkamp
7103,51.9847313,4.3648320,2595131731,8,Vinkenlaan
7104,51.9843838,4.3736506,2595131732,8,Voltaweg
7105,51.9857371,4.3605003,2595131733,8,Vossenlaan
7106,51.9910996,4.3727952,2595131735,8,Wassenaarstraat
7107,51.9837557,4.3570409,2595131736,8,Waterhoenstraat
7108,51.9827482,4.3554965,2595131737,8,Watersnipstraat
7109,51.9875013,4.3608416,2595131739,8,Wezelstraat
7110,51.9843948,4.3660331,2595131740,8,Wielewaalstraat
7111,51.9814302,4.3675716,2595131741,8,Willem Dreeslaan
7112,51.9825933,4.3634602,2595131742,8,Wouwstraat
7113,51.9822930,4.3563554,2595131744,8,Wulppad
7114,51.9826899,4.3586736,2595131746,8,Zaagbekhof
7115,51.9827398,4.3374075,2595131747,8,Zambezilaan
7116,51.9829738,4.3391643,2595131748,8,Zambiastraat
7117,51.9867613,4.3567119,2595131749,8,Zwanenpad
7118,51.9839845,4.3579563,2595131750,8,Zwarte Sternhof
7119,51.9815173,4.3412136,2595131751,80,Afrikalaan
7120,51.9860439,4.3506452,2595131753,80,Amazoneweg
7121,51.9834471,4.3517133,2595131754,80,Argentiniëstraat
7122,51.9811460,4.3439121,2595131756,80,Bikolaan
7123,51.9809834,4.3471350,2595131758,80,Derde Werelddreef
7124,51.9834778,4.3459321,2595131759,80,Egyptelaan
7125,51.9805147,4.3496232,2595131762,80,Gandhilaan
7126,51.9842019,4.3549766,2595131763,80,Koekamp
7127,51.9837883,4.3492778,2595131764,80,Latijns-Amerikalaan
7128,51.9820075,4.3599409,2595131766,80,Lepelaarstraat
7129,51.9818632,4.3463338,2595131767,80,Mandelastraat
7130,51.9812606,4.3574934,2595131768,80,Meerkoetlaan
7131,51.9785568,4.3443614,2595131770,80,Omanstraat
7132,51.9810805,4.3618321,2595131771,80,Pelikaansingel
7133,51.9826822,4.3651257,2595131773,80,Roodborstlaan
7134,51.9854776,4.3506685,2595131774,80,Sandinoweg
7135,51.9848567,4.3708164,2595131776,80,Schieweg
7136,51.9848908,4.3550915,2595131777,80,Veulenkamp
7137,51.9875518,4.3615408,2595131778,80,Wezelstraat
7138,51.9804751,4.3384172,2595131779,80,Zambezilaan
7139,51.9838638,4.3535223,2595131780,81,Argentiniëstraat
7140,51.9813314,4.3434465,2595131781,81,Bikolaan
7141,51.9818076,4.3628192,2595131782,81,Buizerdlaan
7142,51.9790195,4.3380062,2595131783,81,Chinalaan
7143,51.9812047,4.3476122,2595131784,81,Derde Werelddreef
7144,51.9851797,4.3621469,2595131785,81,Edelhertlaan
7145,51.9790660,4.3443297,2595131786,81,Jordaniëstraat
7146,51.9871726,4.3573281,2595131787,81,Kalfjeslaan
7147,51.9846282,4.3581440,2595131788,81,Koekamp
7148,51.9842917,4.3503865,2595131789,81,Latijns-Amerikalaan
7149,51.9806319,4.3614096,2595131790,81,Lepelaarstraat
7150,51.9817445,4.3606524,2595131791,81,Meerkoetlaan
7151,51.9818693,4.3448152,2595131794,81,Nigeriastraat
7152,51.9810605,4.3617171,2595131795,81,Pelikaansingel
7153,51.9836137,4.3383942,2595131796,81,Sadatweg
7154,51.9857792,4.3512337,2595131798,81,Sandinoweg
7155,51.9846657,4.3713484,2595131799,81,Schieweg
7156,51.9801896,4.3589259,2595131800,81,Steltloperstraat
7157,51.9778961,4.3456170,2595131802,81,Straat van Ormoes
7158,51.9841838,4.3449189,2595131803,81,Suezsingel
7159,51.9821489,4.3633371,2595131804,81,Valkenlaan
7160,51.9844385,4.3647366,2595131806,81,Vinkenlaan
7161,51.9801417,4.3390245,2595131807,81,Zambezilaan
7162,51.9811289,4.3423461,2595131809,81,Zaïrestraat
7163,51.9815172,4.3412134,2595131810,82,Afrikalaan
7164,51.9860557,4.3507204,2595131811,82,Amazoneweg
7165,51.9834201,4.3518682,2595131813,82,Argentiniëstraat
7166,51.9811459,4.3439122,2595131814,82,Bikolaan
7167,51.9834967,4.3460497,2595131816,82,Egyptelaan
7168,51.9833090,4.3611630,2595131818,82,Fuutlaan
7169,51.9841895,4.3548984,2595131819,82,Koekamp
7170,51.9837992,4.3493510,2595131820,82,Latijns-Amerikalaan
7171,51.9820573,4.3599198,2595131822,82,Lepelaarstraat
7172,51.9818632,4.3463336,2595131824,82,Mandelastraat
7173,51.9812608,4.3574933,2595131828,82,Meerkoetlaan
7174,51.9785443,4.3442820,2595131830,82,Omanstraat
7175,51.9810481,4.3616384,2595131831,82,Pelikaansingel
7176,51.9826821,4.3651256,2595131832,82,Roodborstlaan
7177,51.9848791,4.3550135,2595131834,82,Veulenkamp
7178,51.9875896,4.3616002,2595131836,82,Wezelstraat
7179,51.9804272,4.3384387,2595131837,82,Zambezilaan
7180,51.9838140,4.3535391,2595131841,83,Argentiniëstraat
7181,51.9813316,4.3434464,2595131842,83,Bikolaan
7182,51.9817572,4.3628417,2595131843,83,Buizerdlaan
